TimeStamp,AECFREEZEONOFF,AECNORM,AECPATHCHANGE,RT60,HPFONOFF,RT60ONOFF,AECSILENCELEVEL,AECSILENCEMODE,AGCONOFF,AGCMAXGAIN,AGCDESIREDLEVEL,AGCGAIN,AGCTIME,CNIONOFF,FREEZEONOFF,STATNOISEONOFF,GAMMA_NS,MIN_NS,NONSTATNOISEONOFF,GAMMA_NN,MIN_NN,ECHOONOFF,GAMMA_E,GAMMA_ETAIL,GAMMA_ENL,NLATTENONOFF,NLAEC_MODE,SPEECHDETECTED,FSBUPDATED,FSBPATHCHANGE,TRANSIENTONOFF,VOICEACTIVITY,STATNOISEONOFF_SR,NONSTATNOISEONOFF_SR,GAMMA_NS_SR,GAMMA_NN_SR,MIN_NS_SR,MIN_NN_SR,GAMMAVAD_SR,DOAANGLE
2024-07-02 02:00:17.557914,0,3.0,0,0.8999999761581421,3,1,9.99999993922529e-09,1,0,31.600000381469727,0.8999999742954969,28.0,0.9841422392055392,0,0,0,0.0,1.0,0,0.5,1.0,0,1.75,1.75,1.4500000476837158,0,0,0,0,0,0,0,1,1,1.0,0.5,0.15000000596046448,0.30000001192092896,15.0,137
2024-07-02 02:00:57.371792,0,3.0,0,0.8999999761581421,3,1,9.99999993922529e-09,1,0,31.600000381469727,0.8999999742954969,28.0,0.9841422392055392,0,0,0,0.0,1.0,0,0.5,1.0,0,1.75,1.75,1.4500000476837158,0,0,0,0,0,0,0,1,1,1.0,0.5,0.15000000596046448,0.30000001192092896,15.0,332
